species,clonality,height,GF,lifespan,cotyledon,latitude,longitude,altitude,SR,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,aridity,NPP,bd,ph,soc,tn
Acacia_arcuatilis,0,0.8,W,Perennial,Eudicot,-32.4,118.3,345,19.2375,16.8704998195171,12.6023333867391,47.1910425054883,513.112991320489,29.6399993896484,2.89200019836426,26.8800005912781,10.8073333501816,21.4926668802897,23.1633332570394,10.8073333501816,328,49,12,45.0728851272675,139,49,49,139,0.2367,363,1.20000004768372,6.30000019073486,14.3999996185303,0.899999976158142
Acacia_argutifolia,0,0.5,W,Perennial,Eudicot,-33.9,120,86,18.1751666666667,16.4740001360575,9.71200021107992,55.0566879791782,286.117422358444,25.0160007476807,7.37599992752075,17.6400008201599,13.7866667906443,19.7153336207072,20.0086669921875,12.9380003611247,485,66,17,37.5811729870152,178,67,76,166,0.381,827.3,1.10000002384186,6.40000009536743,49.5,1.60000002384186
Acacia_argyraea,0,3,W,Perennial,Eudicot,-17.688049999999997,130.38482,251,22.184375000000003,26.516999801,14.8638334671656,56.7324115231591,410.37769353652595,38.56399917602535,12.5959997177124,25.812569618225098,29.79266691207885,20.9506662686666,30.79766686757405,20.7566665013631,607,157,1,113.1721077023575,395.5,9,278,9,0.2936,120.7,1.39999997615814,6.850000143051145,8.19999980926514,0.699999988079071
Acacia_argyrodendron,0,25,W,Perennial,Eudicot,-21.0666665,146.2511,237,20.87404166666665,23.7129999399185,13.9470000267029,53.355061641875096,454.637174440963,35.6999988555908,9.533999919891354,26.078000545501702,28.4713331858317,18.9873332977295,28.4713331858317,17.454666932423898,590.5,117.5,8,77.74149033687596,311.5,38,310.5,45,0.35335,299.7,1.39999997615814,6.5,10.6000003814697,0.600000023841858
Acacia_argyrophylla,0,3,W,Perennial,Eudicot,-33.079322000000005,138.754395,391,18.82925,16.0601666172345,12.3066666821639,46.6888979840367,507.094420202144,28.4440002441406,1.70000004768372,27.3239998817444,11.8633334040642,20.4593334197998,22.3266665140788,10.4419998327891,350,38,17,24.900955908154,111,61,68,106,0.2494,268,1.10000002384186,7.69999980926514,23.7999992370605,1.79999995231628
Acacia_argyrotricha,0,2,W,Perennial,Eudicot,-28.60675,151.0428,294,18.3825833333333,18.6065000295639,13.1343335310618,47.4712073600945,530.918754079513,31.8719997406006,4.19199991226196,27.6679997444153,24.7466665903727,11.6126666069031,24.7466665903727,11.6126666069031,671,85,30,35.5950058942853,252,106,252,106,0.4123,544.4,1.29999995231628,6.09999990463257,23.2000007629395,1.70000004768372
Acacia_arida,0,3,W,Perennial,Eudicot,-21.29975269,118.2666667,239,22.3313333333333,26.115166425705,13.4716667334239,48.4110165738767,459.64555464343,38.0999984741211,11.3959999084473,28.1759977340698,30.4638888041178,24.7806666692098,31.03600025177,19.9339998563131,344,91,1,92.8886149220718,217,9,186,53,0.15889999999999999,139.75,1.39999997615814,7.30000019073486,13.3999996185303,0.699999988079071
Acacia_aristulata,0,1,W,Perennial,Eudicot,-30.5,116,216,20.1175833333333,18.9845001300176,13.2576671441396,47.930828695865,532.500149180254,31.9759998321533,4.31599998474121,27.6599998474121,12.7606669267019,23.6099999745687,25.5906664530436,12.7606669267019,431,77,10,67.0763576041916,211,36,51,211,0.2918,409.5,1.20000004768372,6.40000009536743,12.6000003814697,0.899999976158142
Acacia_armillata,0,8,W,Perennial,Eudicot,-15.9333,144.7667,434,20.07975,23.7753332853317,10.9793328444163,60.538896080126,230.72630485202,32.9119987487793,14.2840003967285,18.1359977722168,25.6766665776571,21.318666537602752,26.4173329671224,20.606999953587852,1037,281,4,116.3939561058675,730,15,447,20,0.8289,707.7,1.39999997615814,6.09999990463257,14,1.10000002384186
Acacia_armitii,0,7.5,W,Perennial,Eudicot,-13.35,143.0333,223,20.7165833333333,26.1325001716614,11.9996671676636,63.6011335909957,205.398500739619,34.423999786377,16.1040000915527,18.7200031280518,27.5326668421427,23.2399997711182,28.5180006027222,22.7613334655762,1409,320,3,112.293492520228,920,15,413,16,0.7818,412.7,1.39999997615814,6,17.3999996185303,1.20000004768372
Acacia_arrecta,0,2,W,Perennial,Eudicot,-22.159044445,118.33166665,418.5,22.3640833333333,25.730083386103303,14.7791669368744,47.62363035301725,555.1784489731494,40.0639991760254,9.10799980163574,30.991997718811,31.4196669260661,26.0419996579488,31.8273331324259,18.24366680781045,399.5,100,2,93.46309257688486,244,12,212.5,56.5,0.1746,62,1.39999997615814,7.59999990463257,11.25,0.600000023841858
Acacia_ascendens,0,2,W,Perennial,Eudicot,-30.9,118.7,440,20.00425,17.814333409071,12.4100002249082,44.9247054039331,563.488059620625,30.9599990844727,3.33599996566772,27.6239991188049,12.0960002740224,20.2280000050863,24.8206666310628,11.0706669092178,296,43,12,40.9076853640592,115,39,48,115,0.2039,249.6,1.20000004768372,7.19999980926514,14.3000001907349,0.699999988079071
Acacia_asepala,0,1.5,W,Perennial,Eudicot,-32.4,119.8,391,19.0715,16.4961666365465,12.8143331011136,47.1115194974057,506.060084538845,29.3999996185303,2.24000000953674,27.1999995708466,10.3180000384649,21.3073331514994,22.7259998321533,10.3180000384649,373,48,13,39.9478339363631,142,52,56,142,0.2624,382.4,1.20000004768372,6.69999980926514,18.1000003814697,1.15000003576279
Acacia_ashbyae,0,2,W,Perennial,Eudicot,-27.7,114.6913889,230,20.5831666666667,20.3631667296092,13.8906666437785,49.337520729278,527.88415855458,33.492000579834,4.89599990844727,28.7799987792969,15.2493330637614,23.584666411082,26.82133324941,13.917333205541,341,65,4,70.4436098341681,176,25,47,163,0.2326,298.7,1.29999995231628,6.5,13.6999998092651,0.899999976158142
Acacia_asparagoides,0,2,W,Perennial,Eudicot,-33.5,150.26581349999998,953,16.76125,12.1741664810106,9.27433309952418,42.2910571198587,440.536752283149,22.5379991531372,0.288000017404556,22.0339993685484,17.3739999135335,7.39333321650823,17.7106663386027,6.52533336977164,1154.5,144.5,58,29.22914670903835,411.5,202,371,208,1.1175000000000002,1330.5,1,5,58.2999992370605,3.29999995231628
Acacia_aspera,0,2,W,Perennial,Eudicot,-36.7667,144.3297,292,16.277,14.1163334002097,10.6416668196519,44.3479459993166,472.428790389014,25.1720008850098,1.27600002288818,24.0359994992614,11.7139998674393,18.2960003217061,19.9613332748413,8.43800000349681,633,69,34,18.5857365925826,192,114,127,160,0.5003,620.1,1,5.80000019073486,61.7999992370605,3.20000004768372
Acacia_asperulacea,0,1,W,Perennial,Eudicot,-17.731879,138.09911,196,21.7545833333333,26.3736664056778,13.9543330669403,56.0349867834057,390.883097265863,37.7879981994629,13.0240001678467,24.951997756958,29.4720001220703,21.5860001246134,30.4020007451375,20.6539998054504,756,191,1,113.036770226853,503,9,348,11,0.3788,167.5,1.39999997615814,6.59999990463257,10,0.699999988079071
Acacia_assimilis,0,4,W,Perennial,Eudicot,-31.05,118.7355,352,19.8228333333333,17.8586667577426,12.9570001562436,45.7142176395872,559.130728928338,31.1720008850098,4.0959997177124,28.0679998397827,12.7673333485921,22.2273332277934,24.978666305542,11.8739998340607,326,47,12,43.3779355376135,134,42,54,126,0.1987,275.2,1.20000004768372,6.80000019073486,19.6500005722046,0.800000011920929
Acacia_ataxiphylla,0,0.3,W,Perennial,Eudicot,-33.7,117.4,276,18.8421666666667,15.9529998799165,12.0339996616046,48.4616628360664,462.280316280083,27.8279991149902,3.0239999294281,24.8319990634918,11.200000166893,21.6979997952779,21.6979997952779,11.200000166893,478,78,12,57.443365949686,219,48,48,219,0.3623,529.4,1.10000002384186,6.19999980926514,34.0999984741211,1.89999997615814
Acacia_atkinsiana,0,3.6,W,Perennial,Eudicot,-22.3333,117.739361,584,22.2116666666667,24.4439999858538,14.9649996757507,47.5643284081275,564.767922696365,39.1879997253418,7.90399980545044,30.8160014152527,30.4013328552246,24.4479996363322,30.8926661809285,17.0799999237061,383,92,2,89.1883615079349,224,12,200,55,0.1872,69.6,1.39999997615814,7.549999952316285,12.1500000953674,0.600000023841858
Acacia_atopa,0,4.5,W,Perennial,Eudicot,-25.2,115.1,189,21.9555,24.2766664624214,14.322666366895,47.062246959773,599.202330020425,38.3199996948242,7.66799974441528,30.6760020256042,18.0380000273387,23.2846662203471,31.4053335189819,16.6513332525889,227,37,3,64.3138319668689,95,14,80,82,0.1085,114.5,1.29999995231628,7.80000019073486,14.5,0.800000011920929
Acacia_attenuata,0,4,W,Perennial,Eudicot,-26.42239,152.920895,17,18.470666666666702,20.8561664819717,10.1200000445048,49.35328410500715,366.47290719915,30.269999504089398,10.8240003585815,20.2640008926392,24.74333349863685,16.9113332430522,24.8013334274292,15.999666372935,1451.5,201,42,42.9547473005273,550.5,172.5,520,203.5,1.1362,1673.1,1.20000004768372,5.30000019073486,50.350000381469755,1.79999995231628
Acacia_aulacocarpa,0,15,W,Perennial,Eudicot,-19.782558334999997,146.88331649999998,94,19.4666666666667,20.3496665557226,9.368833541870114,50.5510164065848,316.6601145633365,29.1571426391602,10.615385055542,18.4760007858276,23.5686667760213,17.1920002301534,23.86766656239825,16.0786668459574,1395,244,24,78.0804788239599,619,99,529.5,123,0.8868,1318.4,1.20000004768372,5.59999990463257,41.1499996185303,2.29999995231628
Acacia_aulacophylla,0,4,W,Perennial,Eudicot,-28.615695000000002,116.90010939999999,354.5,20.7386666666667,20.5663333733877,13.6290001471837,44.6329348821476,626.113532524158,35.11800003051755,4.3600001335144,30.64600110054015,14.1886666615804,22.83700013160705,28.2776664098104,13.014333407084148,279.5,41,9,48.7717004797713,116,29,57,107,0.1527,145.2,1.29999995231628,7.19999980926514,12.1999998092651,0.600000023841858
Acacia_auratiflora,0,1,W,Perennial,Eudicot,-33.1,118.8,356,18.8420833333333,16.1126666565736,12.283999979496,48.2482332724127,460.483270571635,28.2159996032715,2.75600004196167,25.4599995613098,11.659999926885,21.7993332544963,21.7993332544963,10.642666776975,368,52,13,43.2849105374111,147,51,51,147,0.2485,427.3,1.20000004768372,6.09999990463257,16.7999992370605,0.899999976158142
Acacia_aureocrinita,0,1,W,Perennial,Eudicot,-36.1783,149.3358333,868,16.6255833333333,11.1246667578816,12.820666650931,48.0514508329985,498.424600990985,24.5359992980957,-2.48000001907349,26.6880009174347,16.4360001881917,5.5533334116141,17.3706669807434,4.75733334819476,644,71,32,23.7072397874917,201,109,190,121,0.5963,781.5,1.10000002384186,6,44.2000007629395,2.8000000715255746
Acacia_auricoma,0,3,W,Perennial,Eudicot,-24.91527806,129.23464445000002,633,21.8283333333333,22.1540000041326,13.076833387215899,43.787561865864504,616.6145735066905,36.053998947143555,6.19999980926514,29.86400032043455,29.0026664733887,16.0739998817444,29.0026664733887,14.1133331457774,484,93,10,63.2634774075544,222,42.5,222,53,0.1587,100.1,1.39999997615814,6.80000019073486,15.1999998092651,1.10000002384186
Acacia_auriculiformis,0,35,W,Perennial,Eudicot,-13.42675,141.814755,61.5,20.323,26.7510646979014,11.4580000241597,65.21987456660815,200.210888113001,34.5639991760254,16.984000205993652,17.94400119781495,27.936985015869148,24.0379997889201,28.63233343760175,23.802666982015,1396,333,2,112.222281824494,926,10,521,13,0.7864,627.1,1.29999995231628,6,16.7000007629395,1.10000002384186
Acacia_auripila,0,3,W,Perennial,Eudicot,-22.5,122.25,390,22.44554166666665,25.57099996010465,13.9623336394628,45.86807558792,596.0895216355035,39.52000045776364,9.049999713897705,30.47000074386595,31.254666805267348,23.1730000972748,31.98000001907345,17.595999956131,274,70.5,3,84.3345801373821,150.5,12,143.5,31,0.1243,48.7,1.39999997615814,7.09999990463257,8.89999961853027,0.450000002980232
Acacia_auronitens,0,0.5,W,Perennial,Eudicot,-30.37638889,115.4933333,134,20.0769166666667,18.8671667178472,12.4496667385101,49.1746412361249,469.71168325475,30.923999786377,5.92399978637695,25.0599999427795,13.6433331171672,24.3299996058146,25.1606661478678,13.4926664034526,552,110,8,83.3029578127194,299,32,40,299,0.3967,645.6,1.20000004768372,6.30000019073486,22.5,1.29999995231628
Acacia_ausfeldii,0,4,W,Perennial,Eudicot,-32.35,149.38465,490,17.57795833333335,15.1024167127907,12.0555001149575,45.085241824277446,526.616560207417,27.7880001068115,1.194000005722045,26.74799984693525,21.3726669947306,12.444999953111,21.6799998283386,8.61533323923747,702,94,39,23.9566151059603,221,136,221,154,0.5109,618.8,1.15000003576279,6.09999990463257,39.7999992370605,3
Acacia_awestoniana,0,3,W,Perennial,Eudicot,-34.4,118.2,243,18.250625,14.8381665945053,10.6190000375112,53.4449380161214,332.727671698326,23.9039993286133,3.87199997901917,19.4199991226196,11.7126662731171,18.7306664784749,18.949333190918,10.7346665064494,443.5,58,16.5,43.1478890562585,162,54.5,59.5,159,0.3672,652,1.10000002384186,6.40000009536743,43.9000015258789,2
Acacia_axillaris,0,4,W,Perennial,Eudicot,-41.936337795,147.6598441,545,14.0915,9.73533330112696,10.0113332718611,49.1233223676387,375.111445650439,19.1800003051758,-1.20000004768372,20.3800003528595,5.18066663543383,12.75066669782,14.3806665738424,5.18066663543383,756,80,35,17.0513720788893,219,150,164,219,0.8696,1089.9,0.899999976158142,5.59999990463257,86.9000015258789,3.20000004768372
Acacia_ayersiana,0,5,W,Perennial,Eudicot,-25.35,129.96064,520,21.8319166666667,21.6144998470942,14.5619998772939,45.7311952287914,624.650068105349,36.984001159668,4.79199981689453,31.8160006999969,28.5080003738403,16.7066667874654,29.0859994888306,13.3693331082662,287,48,8,50.4966061792426,121,30,112,45,0.1484,102.3,1.29999995231628,7.59999990463257,12.3999996185303,0.5
Acacia_baeuerlenii,0,4,W,Perennial,Eudicot,-29.19208452,152.85,221,17.76875,18.7113332748413,10.0573334693909,48.6380029760251,378.038138856247,27.9720001220703,7.27200031280518,20.4119997024536,22.1773331960042,14.4079999923706,22.7940003077189,13.6546669006348,1215,171,38,43.7202750516609,477,145,440,160,1.0351,1703.2,1.10000002384186,5.5,49,3
Acacia_bakeri,0,40,W,Perennial,Eudicot,-28.53306007,153.539917,23,17.936,19.7984999020894,8.51500002543131,48.2709768710543,334.683173131874,28.3959999084473,10.7919998168945,17.6399993896484,23.5546668370565,16.021999835968,23.6059999465942,15.3019998868306,1726,223,54,41.2119843223822,632,204,590,265,1.4114,1559,1,5.09999990463257,57.0999984741211,2.79999995231628
Acacia_balsamea,0,2.5,W,Perennial,Eudicot,-26.8,120.1,519,21.5328333333333,21.3715000947316,13.9949999252955,43.4208379894852,652.759573305974,36.5719985961914,4.69999980926514,32.0719995498657,28.710000038147,21.1926668485006,29.1693334579468,12.99933330218,264,39,5,46.5339020543522,103,26,95,60,0.1367,100.7,1.29999995231628,7,14.3000001907349,0.400000005960464
Acacia_bancroftiorum,0,6,W,Perennial,Eudicot,-24.91666667,148.6626,395,19.6659166666667,19.8900001446406,13.0699998935064,49.8610894434462,473.89995679953,32.507999420166,5.92400026321411,26.3320016860962,25.4093329111735,13.7613337039948,25.4093329111735,13.4446666240692,645,98,23,50.9152833898702,281,75,281,77,0.4121,450.5,1.29999995231628,6.30000019073486,23.2000007629395,1.60000002384186
Acacia_barattensis,0,3,W,Perennial,Eudicot,-31.85,139,492,19.546458333333298,16.492499957482,12.4463333090146,44.6233074047296,569.849443838819,29.5400009155273,1.6999999880790702,27.89200091362,23.46533314387,16.0916667779287,23.46533314387,9.45000000794729,343,37,23,13.934152656998,94,76,94,86,0.2196,158.6,1.20000004768372,7.30000019073486,32.0999984741211,2.29999995231628
Acacia_barbinervis,0,0.4,W,Perennial,Eudicot,-31.86127631,116.1333333,266,19.9684166666667,16.9195000231266,11.5500002702077,48.7751585256588,458.017309340341,28.1999988555908,4.64799976348877,23.6999988555908,11.7053331534068,22.5806668599447,22.8206663131714,11.7053331534068,792,158,11,82.3928135097184,435,45,53,435,0.5622,795.4,1.20000004768372,6.19999980926514,53.6499996185303,2
Acacia_barringtonensis,0,3,W,Perennial,Eudicot,-31.834807075,151.6,1015,16.943625,13.0836667045951,9.99600005149841,44.4103083987429,440.264585682486,23.376000404357953,1.55599999427795,21.8719992637634,17.94900012016295,8.257666754225891,18.17433325449625,7.18933333456516,1215,155,61,25.9983287518856,429,202,421.5,214,1.0503,1563.1999999999998,1,5.19999980926514,79.45000076293945,4
Acacia_basedowii,0,1,W,Perennial,Eudicot,-25.28192265,132.133333,696,21.84025,20.3251664837201,13.3033334414164,44.4044808027069,609.846503322624,34.015998840332,3.98000001907349,29.9759984016418,26.7399997711182,14.2473336060842,27.207999865214,12.6039998531342,330,51,10,47.0229020888938,131,36,130,41,0.1797,95.7,1.29999995231628,6.80000019073486,13.75,0.800000011920929
Acacia_baueri,1,0.5,W,Perennial,Eudicot,-30.88,152.7808531,28,17.5999166666667,18.95779156684875,8.57941166559855,46.223994627250505,361.2128357828755,27.981894493103,9.43314266204834,18.7000007629395,21.7483334541321,15.3303922017415,22.8535517056783,14.343843142191549,1372,175.5,51,37.0615864692001,493,184,446,233,1.1558,1663.6,1,5.19999980926514,61.4000015258789,3.25
Acacia_baxteri,0,0.6,W,Perennial,Eudicot,-34.39956111,117.93431415,293.5,18.2098333333333,14.6073332726955,10.23566667238875,52.00630942832535,338.6324120728935,23.8053913116455,4.039999961853026,19.52199971675875,11.541666706403099,18.7756667137146,19.061999956766797,10.67966665824255,465,69,17,46.6523762830345,189,56,61,185,0.4102,1057.3,1.10000002384186,6.19999980926514,48.0999984741211,2.20000004768372
Acacia_beauverdiana,0,4,W,Perennial,Eudicot,-31.413179835,118.84,383,19.683500000000002,17.5764998495579,12.74016685287155,45.6584427194596,552.6755758722885,30.6899995803833,2.9760000705719,27.78799903392795,11.586000084877,22.173666556676203,24.3763333161672,10.950000027815499,324.5,47,12,44.025387048130796,133,45,50,131,0.2155,284.25,1.20000004768372,6.59999990463257,16.6000003814697,0.800000011920929
Acacia_beckleri,0,3,W,Perennial,Eudicot,-32.14443,138.4131085,265,19.459416666666648,17.16666662693025,12.6170004208883,45.85591067221635,557.0012075096586,29.8759994506836,2.870000004768375,27.1940004825592,12.1623334089915,21.165666580200202,23.56800007820125,10.9680000543594,294,36,15,21.4386158601146,99,51,60,94,0.2028,208.2,1.20000004768372,7.90000009536743,26.7999992370605,1.10000002384186
Acacia_benthamii,0,1,W,Perennial,Eudicot,-31.7,115.8,46,20.1690833333333,18.4653332034747,10.6149996916453,48.8796576097396,402.508267094059,29.1399993896484,7.4520001411438,21.7599997520447,13.8959999879201,23.3773333231608,23.7593336105347,13.8959999879201,748,152,9,83.8822165611279,412,40,48,412,0.5717,627.7,1.20000004768372,6.19999980926514,50.5999984741211,2
Acacia_betchei,0,4,W,Perennial,Eudicot,-29.3,151.7,1075.5,17.7093333333333,13.630083411931999,10.788166731596,45.3702138266715,477.314349953372,24.973999977111802,1.240000009536745,23.7520006895065,18.2726667722066,11.1759999195735,19.0806665420532,7.49600011110306,869,116,42,34.4116822609425,320,145,320,151.5,0.6833,812.4,1.10000002384186,5.69999980926514,52.7000007629395,3.09999990463257
Acacia_bidentata,0,0.5,W,Perennial,Eudicot,-33.233316665000004,118.160564,310,18.622291666666648,16.085249990224803,12.4300001859665,50.7642769542532,429.4025475274265,27.383999824523947,3.60199999809265,24.508000254631,11.77633329232535,20.5510001182556,21.037000099817902,10.9973330895106,374,54.5,13,45.8297784872038,152,49.5,53,147.5,0.2834,440.15,1.20000004768372,6.5,22,1.10000002384186
Acacia_bifaria,0,0.5,W,Perennial,Eudicot,-33.6,120,204,18.26425,16.1434999306997,11.2783331871033,54.4847018890077,342.320105795206,25.6359996795654,4.93599987030029,20.6999998092651,12.8173334598541,20.1573332150777,20.2946664492289,11.9246667226156,381,46,17,29.5504204629971,131,63,69,127,0.3353,431.9,1.20000004768372,6.90000009536743,22.1000003814697,1.20000004768372
Acacia_biflora,0,0.6,W,Perennial,Eudicot,-34.44271847,118.03335,128,18.075375,15.4228333632151,10.26883335908255,54.08534265055555,320.931070188405,24.532000541687,5.22199988365173,18.903444766998298,11.7548094789187,19.1406664848328,19.419000307718953,11.4956665833791,589.5,88,21,49.1708218648062,240.5,67,77,239.5,0.4681,1063.8,1.10000002384186,6.09999990463257,49.2999992370605,2
Acacia_binata,0,0.8,W,Perennial,Eudicot,-33.6,120.15,216,18.2299166666667,16.27191665271915,11.7106667757034,54.0092153721747,359.66481292425703,26.3920001983643,4.657999753952025,21.6920008659363,12.7759997049967,20.42399986584985,20.6459999084473,11.8739998340607,381,47,17,32.7347353580602,136,59,65,131.5,0.3365,602.75,1.10000002384186,6.59999990463257,28.5,1.29999995231628
Acacia_binervata,0,10,W,Perennial,Eudicot,-34.375211715000006,150.84931185,267,16.67495833333335,16.4234651128451,8.078166683514915,45.0899267565083,355.172500608931,24.8439998626709,6.51200008392334,17.8199996948242,20.3433335622152,12.5659999847412,20.5713334083557,11.8213336467743,1352,168,58,26.9414803994277,443,218.5,369,271,1.3108499999999998,1698.6,1.10000002384186,5.19999980926514,56.7999992370605,3.5
Acacia_binervia,0,15,W,Perennial,Eudicot,-33.57707611,150.722,193.5,16.912,16.3221667408943,10.8453330844641,46.8883324098078,429.498584875169,26.91399955749515,4.05399990081787,22.80400002002715,21.3313336372375,11.63666635751725,21.7106669743856,10.8513333797455,890,117,41,29.2072836766098,321.5,148,300,159.5,0.7011499999999999,1111.4,1.10000002384186,5.30000019073486,51.5,2.90000009536743
Acacia_bivenosa,0,3,W,Perennial,Eudicot,-21.8333,122.2016667,302,22.27775,25.2018333276113,14.4226664702098,49.336393546789,535.586401733765,38.1160011291504,9.2160005569458,29.3280000686646,30.2726666132609,23.2660005887349,30.6159998575846,18.0426665941874,345,80,2,89.1424844838605,195,12,179,38,0.1694,94.1,1.39999997615814,7.40000009536743,11.1999998092651,0.5
Acacia_blakei,0,15,W,Perennial,Eudicot,-27.78837,151.74589880000002,427,18.1355,18.327898542086302,11.9419998973608,48.4945551289135,460.8727312953175,29.573999404907198,5.009999990463255,24.5799999237061,23.3339999516805,12.7780000766118,23.3403333822886,12.22300004959105,777,112,29,45.9322821149171,315,104,313.5,104,0.5703,789.95,1.20000004768372,6,35.7000007629395,2.40000009536743
